url_entropy,domain_extension
-4.922790937720304,183.0
-4.890106184591413,1.0
-4.856314518575563,183.0
-4.874185952866001,1.0
-5.098631760587912,1.0
-4.923046391386264,26.0
-4.9407042501572125,1.0
-4.881983834199972,1.0
-4.905959118105106,1.0
-5.107682666560123,26.0
-4.911845315026195,1.0
-4.856212440909728,1.0
-5.123229816420096,1.0
-4.777318619533368,1.0
-4.922713098677024,1.0
-4.807662141176753,26.0
-4.832426048620199,1.0
-4.837512973046888,1.0
-4.705591246294994,183.0
-4.773611953621559,1.0
-4.7225082292751805,1.0
-4.6859791503105654,1.0
-4.908687770945181,1.0
-4.885550458132468,1.0
-4.779780407143145,183.0
-4.7761280848889225,183.0
-4.753473388472504,9.0
-4.768009420636264,9.0
-4.718143256757573,9.0
-4.98481569121391,26.0
-4.813827301516741,1.0
-5.219618950246827,1.0
-4.8343018666327415,1.0
-4.839409180385653,1.0
-4.787270794710327,1.0
-4.644340572615956,1.0
-4.981638711482886,1.0
-4.907480033051407,9.0
-4.846627923721847,1.0
-4.782397088017865,1.0
-4.787053257401912,1.0
-4.863623314802178,183.0
-4.810555262771401,1.0
-4.800243070796314,1.0
-4.8361818253978015,1.0
-4.982228063313399,1.0
-4.774575572636728,1.0
-4.858183147948836,26.0
-4.758098453764655,1.0
-4.910440495218582,1.0
-4.8568301629759745,1.0
-4.711803095506428,9.0
-4.790883164660542,1.0
-4.801142806941406,9.0
-4.804410906899397,183.0
-4.712481832522977,1.0
-4.786731442348897,26.0
-4.776570108339575,1.0
-4.7522624419114035,1.0
-4.7842857268625085,1.0
-4.667219638007664,183.0
-4.630910420676108,26.0
-4.795825984311893,1.0
-4.690742702088195,1.0
-4.687233952618052,1.0
-4.700303775523305,1.0
-4.7502838927059665,183.0
-4.804222606709033,26.0
-4.750631560830879,1.0
-4.7412457155005026,26.0
-4.758695789969706,26.0
-4.738130406105534,1.0
-4.7373261452560085,9.0
-4.799055096609403,26.0
-4.767842486122841,26.0
-4.7290005848323515,26.0
-4.745977151957347,183.0
-4.7179202023355264,183.0
-4.717017813099475,26.0
-4.799378096062186,183.0
-4.7814230626969785,26.0
-4.839930797880825,183.0
-4.829622777699094,26.0
-4.735754932517599,9.0
-4.285742181283295,329.0
-3.606936732175322,17.0
-4.33092726161567,29.0
-4.0472990984266435,17.0
-3.912113890972229,17.0
-4.511689339114946,17.0
-4.868207521581772,17.0
-4.713707321865715,17.0
-4.74623093958718,17.0
-4.895256155263334,17.0
-4.766313399229705,17.0
-4.97220856685809,9.0
-4.144242760553022,192.0
-5.513133575270662,1.0
-5.521235257716716,1.0
-5.476119189072301,1.0
-4.201842785465543,1.0
-4.078331873267975,1.0
-4.225867743720175,1.0
-4.046439344671016,17.0
-3.7464393446710154,18.0
-5.312949848231045,1.0
-4.672042008468479,1.0
-5.570685225381964,1.0
-4.306198332810095,59.0
-4.261132303628119,1.0
-4.110577243331642,1.0
-4.118443118360758,10.0
-5.205122678310379,1.0
-3.738149333192866,1.0
-3.886842188131012,1.0
-3.8777706762508375,23.0
-4.1162996057016965,1.0
-4.060416641661804,1.0
-4.418157288156419,1.0
-4.6360438650772,9.0
-3.9810760119146074,1.0
-4.885663709605442,183.0
-4.742939621498473,183.0
-4.746246230592377,183.0
-4.872764914795187,183.0
-4.6579549054885065,183.0
-5.1213027531856135,1.0
-3.7113148583552364,1.0
-4.789615831354059,1.0
-4.759785471027468,1.0
-4.924483479227345,1.0
-4.832008597983299,1.0
-4.59394740908475,1.0
-4.811744137415566,1.0
-5.103765957441437,1.0
-4.657785458080563,1.0
-4.660974115218777,1.0
-4.588057752572362,1.0
-5.019622739821196,1.0
-4.766810485290681,183.0
-4.78537279303272,1.0
-5.0308722220000135,183.0
-4.699721404865363,1.0
-4.789805607634784,1.0
-5.042293732418898,1.0
-5.297161317416852,26.0
-4.832639266354424,1.0
-4.835931374993909,26.0
-4.786247596343229,1.0
-4.860764131214158,183.0
-4.837052812705413,1.0
-4.780556836454557,183.0
-4.632534248173011,1.0
-5.001171414974617,1.0
-4.728644870839805,1.0
-4.7326037389862705,1.0
-4.627103958792627,1.0
-4.711511230787094,1.0
-5.054332506676269,1.0
-4.754168821257972,1.0
-4.707021143580686,1.0
-4.853169798368319,183.0
-5.408422085343822,26.0
-4.857817353162694,26.0
-4.883237331920224,1.0
-4.8335591255222425,1.0
-4.704872890589211,1.0
-5.216442013779465,1.0
-5.01098700658642,183.0
-4.71601909295007,1.0
-5.015682606226323,26.0
-4.700303775523305,1.0
-4.773364552822875,183.0
-4.769778373396697,183.0
-4.767113262203463,1.0
-5.2987475591049,1.0
-4.751466103046157,1.0
-4.747304413780768,1.0
-4.831098946244899,1.0
-5.2099012610089,1.0
-4.743000833715359,1.0
-4.7986866370720005,1.0
-4.856452126665139,183.0
-5.269052401011995,1.0
-4.82847568384423,1.0
-4.975323485909554,1.0
-4.794890354758661,1.0
-4.9591932460824175,1.0
-4.8608007208984425,1.0
-4.7913928761709625,1.0
-4.857771393280322,183.0
-4.857280166381955,1.0
-5.0437002883359385,1.0
-4.874812914317582,1.0
-4.880360565545328,1.0
-4.854525423646915,1.0
-4.67644322597665,1.0
-4.679834684939821,1.0
-4.781766121573805,183.0
-4.7780933280367925,183.0
-4.834053100830617,183.0
-4.667990824686278,183.0
-3.9764499732851237,1.0
-4.786334466168905,26.0
-4.851057982663569,183.0
-4.855490824686278,183.0
-4.8932637286724265,1.0
-4.832252096897866,1.0
-4.837337130544963,1.0
-4.886323452969023,1.0
-4.6487283227206895,1.0
-4.678925033201421,1.0
-4.8630945514207635,26.0
-4.657363600807714,17.0
-4.766313399229705,17.0
-4.681467574627355,1.0
-4.106377316818026,17.0
-3.9302703722934536,17.0
-4.803023284588598,9.0
-3.408694969562842,1.0
-4.85327753424611,17.0
-4.8795368782000805,17.0
-4.100816878908575,1.0
-3.7483286603655745,1.0
-5.60660713054014,1.0
-5.061351070410737,26.0
-4.33833836330094,1.0
-4.383465189601647,1.0
-4.544325652580697,1.0
-5.43522214253234,1.0
-4.294246013232288,1.0
-4.882105987907171,59.0
-3.928414007174855,1.0
-5.502223176281994,1.0
-5.545535414791393,1.0
-5.593127007616323,1.0
-4.061482186720776,56.0
-3.873140679513133,23.0
-4.07914337402601,56.0
-3.9790978911348054,31.0
-3.9790978911348054,31.0
-3.95006375643621,31.0
-4.035724486655665,10.0
-3.9523029776623857,23.0
-4.1885226220933465,1.0
-3.855388542207534,23.0
-4.116729296672175,1.0
-3.740771391823488,23.0
-4.00326450619539,1.0
-3.9439427079182687,1.0
-4.82847568384423,1.0
-4.975323485909554,1.0
-4.833959429986209,183.0
-4.838214162085195,183.0
-4.8309231037429745,1.0
-4.825907038126006,1.0
-4.8253780306027885,1.0
-4.814582541511687,183.0
-4.821335195516001,1.0
-4.839159611202211,183.0
-4.834895132205111,183.0
-4.870269371664423,1.0
-4.851424579628328,183.0
-4.832289375689418,1.0
-4.7902040015267975,1.0
-4.6752668491601215,183.0
-4.677868533542169,183.0
-5.033068069995608,1.0
-4.8133350193994895,1.0
-4.799982486584513,183.0
-4.847964369987218,1.0
-4.810057120152753,1.0
-4.526223736410894,183.0
-4.542076223790737,1.0
-4.792481250360578,183.0
-4.697299717551716,42.0
-3.6412498004554794,1.0
-5.039972647399454,1.0
-4.84593384214263,1.0
-4.865490287781734,1.0
-4.808774836306495,1.0
-4.805442649165794,1.0
-4.541293072902552,17.0
-4.6870543280214365,17.0
-4.799016757777458,17.0
-3.663532754804255,66.0
-3.6211755429194707,66.0
-4.657363600807714,17.0
-4.326706577630513,17.0
-4.110093477608016,42.0
-4.527528453624291,103.0
-3.9690016298759927,42.0
-4.066226381953974,1.0
-4.6293590099357695,17.0
-3.78714396069814,125.0
-3.6537567082870015,40.0
-5.410229370166078,56.0
-4.128724445269142,1.0
-4.452686892164281,17.0
-4.222080640900361,17.0
-4.67191016370938,1.0
-5.487777886607868,1.0
-5.142064178338978,1.0
-5.225950023659449,183.0
-4.8001254060568765,183.0
-4.8529928656806955,1.0
-4.665520208613371,1.0
-5.1845453587584736,1.0
-4.833662971856783,1.0
-4.732016716450101,1.0
-4.736012235092331,1.0
-4.660482609238229,1.0
-4.76325381455843,183.0
-4.777448271802279,1.0
-4.945747915908006,1.0
-4.753598884119521,1.0
-4.749609840405165,1.0
-5.2796846193523255,1.0
-4.812348513057062,1.0
-4.78585896639656,26.0
-4.8309231037429745,1.0
-4.809058869687202,1.0
-4.901390532567181,183.0
-4.933546039377806,26.0
-4.9895110435884416,1.0
-4.948765268419458,1.0
-3.690260390968384,23.0
-4.1162996057016965,1.0
-3.863465189601647,23.0
-4.248495255525412,1.0
-4.280682339234348,23.0
-3.8539634370813545,23.0
-4.143541333622538,1.0
-5.3408498483949485,18.0
-4.061482186720776,56.0
-4.652153720356114,17.0
-4.6785492321347135,17.0
-4.223229776037644,17.0
-4.110093477608016,42.0
-3.8035088547976783,1.0
-5.488299446460923,1.0
-4.2334389152270635,17.0
-4.349191770915039,56.0
-3.9362600275315276,42.0
-3.754441845713346,1.0
-4.527169118440618,17.0
-3.7754758472091443,1.0
-4.0081320258334,1.0
-5.293040603468694,1.0
-4.732276589204669,42.0
-5.319294197407263,1.0
-4.018606033469986,78.0
-3.7946534735443422,47.0
-3.9387218755408675,23.0
-4.202819531114783,1.0
-3.7080481500712312,23.0
-4.071581588126285,1.0
-4.026986833359287,23.0
-3.884858891889048,23.0
-4.0251327245427015,1.0
-3.935445856050764,23.0
-3.9260849244186646,1.0
-4.768796199721342,183.0
-4.887199592535445,1.0
-5.23763029825863,1.0
-4.905513877795013,1.0
-5.124479689652976,1.0
-4.839251312274635,1.0
-4.928797220760337,1.0
-4.863428494944169,1.0
-4.789891694809181,183.0
-4.903333345910128,1.0
-4.8911793723350145,1.0
-5.157120721658573,1.0
-4.874754588004684,1.0
-4.815976668606559,183.0
-4.824473053554117,183.0
-4.8203599823678225,183.0
-4.78912300186839,1.0
-4.997994478507255,1.0
-4.866653477936424,1.0
-4.999764859057576,1.0
-4.9101565323584735,1.0
-4.916088353347534,1.0
-4.8640103222437,1.0
-4.8491035533103695,183.0
-4.8556511192383365,26.0
-4.906676403280075,1.0
-4.907428228541774,1.0
-4.897497334056877,1.0
-4.896284022195586,183.0
-4.842809885588636,1.0
-4.893631051116606,26.0
-4.872191417163154,1.0
-4.857255163164102,1.0
-4.858865042415966,1.0
-4.703366881848018,1.0
-4.769836465034986,183.0
-4.8657412398067805,1.0
-5.1213027531856135,1.0
-4.851512813491683,1.0
-4.848689411793664,1.0
-5.063604463142405,1.0
-4.8578406738241675,183.0
-4.900743650916898,1.0
-4.893296566248076,1.0
-4.877269404539959,1.0
-4.907731129248983,1.0
-4.890970590178109,1.0
-4.868917790814178,1.0
-5.518511312075394,1.0
-4.153062297660665,17.0
-4.512744920746109,17.0
-4.415772923192616,17.0
-4.867633999878712,162.0
-4.071531556521138,10.0
-4.645380854413336,17.0
-4.705672119321854,17.0
-4.4944625448382,17.0
-4.776506264900797,17.0
-4.552153720356114,17.0
-4.69976989892208,17.0
-3.8239348962840563,9.0
-4.4098639561634165,17.0
-4.5447756977214855,17.0
-4.82024279330586,17.0
-3.936180434129755,42.0
-4.792275342365783,17.0
-4.429564717201568,17.0
-4.191268906118179,17.0
-4.061482186720776,56.0
-5.609254930658804,1.0
-4.053508854797679,22.0
-5.487659083434512,1.0
-3.9620315910594455,1.0
-4.620571577105422,42.0
-4.908171107297826,17.0
-4.334183719779189,69.0
-3.8213119401041737,1.0
-4.510012584300539,1.0
-4.647069099467835,17.0
-4.862612767101468,1.0
-4.862460201318907,1.0
-4.821259688604182,1.0
-5.056574102443169,1.0
-4.8659152879698615,1.0
-4.830468277873774,1.0
-4.168325822713779,93.0
-3.8441065448145384,218.0
-3.852168723603281,125.0
-3.95006375643621,17.0
-4.653980637520169,183.0
-4.643390453486086,1.0
-4.694704962703415,1.0
-4.648629137046548,1.0
-5.087999542247582,1.0
-4.7162401418295,183.0
-4.840199876515856,183.0
-4.831553772114099,1.0
-4.877657847333514,1.0
-4.874120586906421,1.0
-4.868349941012751,1.0
-4.850049002427386,183.0
-4.717085028042497,183.0
-5.057470197174742,1.0
-4.784113250629313,1.0
-4.737439674080017,1.0
-4.799408183860305,1.0
-4.804136218452647,1.0
-4.77687762677961,1.0
-4.800854236167147,1.0
-4.780545873007207,1.0
-5.07559694335693,1.0
-4.8517837804457935,1.0
-4.85708111500102,1.0
-4.8193862125623195,1.0
-4.8236910133399755,1.0
-4.7860093253214435,1.0
-5.188272999694958,1.0
-4.76705098098135,183.0
-4.782406120192826,1.0
-4.775277283321629,1.0
-4.762479913556738,1.0
-5.097225204670871,1.0
-4.797016413756412,1.0
-4.758596596383303,1.0
-4.801154516873557,1.0
-4.763626947177871,1.0
-4.772705474001251,26.0
-4.682270090487417,183.0
-4.7670421587039975,1.0
-4.6458284664348115,9.0
-4.71598641406273,26.0
-4.627890051478965,9.0
-4.709481155680055,1.0
-4.722858119940186,1.0
-4.821447073809812,183.0
-4.835545858410392,1.0
-4.764829689324029,1.0
-5.077367323907251,1.0
-4.850870962043186,1.0
-4.838422624785288,1.0
-4.7568665431825226,183.0
-4.753450446329956,183.0
-4.83752333341048,1.0
-4.842665663106627,1.0
-4.818769023912982,1.0
-4.814632477483372,26.0
-4.760974345671633,1.0
-3.939572261986723,23.0
-4.168465671110589,1.0
-3.7671834678914613,23.0
-4.035273502696889,1.0
-3.8150724101159432,23.0
-4.057476076289932,1.0
-3.7230741894285697,23.0
-4.081532376606413,1.0
-3.831401845392172,23.0
-4.033744211143122,1.0
-3.8143719431796272,23.0
-3.9492049741940667,1.0
-4.314972767530034,1.0
-4.165013816065913,23.0
-4.229145602020757,1.0
-3.8492239123906242,23.0
-4.106949132758153,1.0
-3.7720552088742005,23.0
-4.179229296672175,1.0
-3.7230741894285697,23.0
-3.9831956342477306,1.0
-3.921029621737615,23.0
-4.035273502696889,1.0
-4.013070929103845,23.0
-4.064354624902157,1.0
-3.8150724101159432,23.0
-4.101881223476019,1.0
-4.512291229668129,17.0
-3.939572261986723,134.0
-4.2532120184091555,42.0
-4.625020280321173,17.0
-4.802056113701381,17.0
-4.49109504811447,17.0
-3.967720100474499,1.0
-4.679533774333928,17.0
-4.877302018939197,17.0
-4.511961313891012,17.0
-4.816109996997258,17.0
-4.164274936546597,17.0
-5.524575024246213,1.0
-5.512485674109472,1.0
-3.833269689515108,23.0
-5.658761347115826,1.0
-5.60308034215654,1.0
-4.105388542207534,46.0
-5.046020644788218,1.0
-3.873140679513133,23.0
-4.408687770945181,1.0
-4.123231428797621,9.0
-5.25835306746554,1.0
-5.535354089998349,1.0
-5.512753375669936,1.0
-4.7165136885223795,42.0
-3.952819531114783,9.0
-4.061482186720776,56.0
-5.49454548863692,1.0
-3.499227541723357,43.0
-3.92258957364167,1.0
-5.123073133735935,1.0
-4.750452925658943,1.0
-5.150070520364182,1.0
-3.939572261986723,23.0
-4.115834092163221,1.0
-3.6133373140453076,23.0
-4.1162996057016965,1.0
-4.064323519495731,23.0
-4.066805359897016,1.0
-3.873140679513133,23.0
-4.094097032108653,1.0
-4.0586569977529745,23.0
-4.064392248309453,1.0
-4.013460684196428,23.0
-4.02467389677155,1.0
-5.322774379510272,1.0
-4.9762194190570765,1.0
-4.964167305705234,1.0
-4.868099984482472,1.0
-4.834842240120299,1.0
-4.894170646143176,1.0
-4.899928707499461,1.0
-4.875534507373642,1.0
-5.049198309822744,1.0
-4.865474049105773,1.0
-4.855490824686278,183.0
-4.872997078221836,1.0
-4.884777652029749,1.0
-4.728679372694019,183.0
-4.853292902548882,1.0
-4.886948640510398,1.0
-4.849762406369601,1.0
-5.1282073305894595,1.0
-4.846918166491557,1.0
-4.695916382821866,183.0
-4.787444842873409,1.0
-5.212714372842981,1.0
-4.702711496363138,1.0
-4.6981166504135885,1.0
-4.690300298124573,183.0
-4.710336342903449,1.0
-4.755149907386891,183.0
-4.705832268936521,1.0
-4.791005110255617,183.0
-4.737477445678734,1.0
-4.76954372681497,26.0
-4.6921983757492995,1.0
-4.732929807365739,9.0
-4.804625835196597,26.0
-4.944666510772433,1.0
-4.921805000485048,1.0
-4.827353107923869,9.0
-4.734557069744228,183.0
-4.755679315686424,1.0
-4.7323016536443205,26.0
-4.7293342743060105,1.0
-5.128672053758226,1.0
-4.791518183470262,1.0
-4.72397693834916,1.0
-4.795459184218319,1.0
-4.9214526792218996,183.0
-4.9282559128993135,1.0
-4.833939136158467,1.0
-4.980457682763078,1.0
-4.9164409850469335,183.0
-4.732386966208474,1.0
-4.9873622601669245,1.0
-4.907602276704856,1.0
-4.74506735344563,26.0
-5.038362523627291,26.0
-4.8309065240160045,1.0
-4.78459399468787,1.0
-4.740404420942014,26.0
-4.822756417758486,183.0
-4.728145399661845,1.0
-4.754773772003166,1.0
-5.059830528163075,1.0
-4.750798715049331,1.0
-4.5999484395233665,183.0
-4.801290110958464,183.0
-4.797416039180372,183.0
-4.849762406369601,1.0
-5.290316837692656,1.0
-5.38855802371383,26.0
-4.575419507322737,1.0
-5.031661514078568,1.0
-4.828054682644498,1.0
-4.833094092223624,1.0
-4.786040925839782,26.0
-4.846918166491557,1.0
-4.785563287996725,183.0
-4.801609342742757,1.0
-4.777260840365093,1.0
-4.989386108210765,1.0
-4.791611664426975,26.0
-5.077291650807878,26.0
-4.877371113481621,1.0
-4.7399047262208285,1.0
-4.881814424858121,1.0
-4.857227193635865,1.0
-4.520424487974277,17.0
-4.783852528966641,17.0
-4.5922333950752705,17.0
-4.671149939070187,17.0
-4.694932780427573,17.0
-4.662145895181671,17.0
-4.478714187746669,17.0
-3.884183719779189,31.0
-4.44463326321314,1.0
-4.129219686524097,17.0
-4.773912805714029,17.0
-4.583765141069551,17.0
-4.548562798396014,5.0
-4.109138039864114,1.0
-3.873140679513133,56.0
-4.354552444952288,1.0
-4.8061933125951875,17.0
-4.6046086000287705,17.0
-4.5922333950752705,17.0
-4.0980685120588385,134.0
-4.221049013623096,1.0
-3.7541634277688805,1.0
-4.481714572986073,1.0
-4.211260736432281,9.0
-5.503645478171393,1.0
-5.508574376441249,1.0
-4.056020968057882,31.0
-3.6689869584530603,1.0
-4.675835327061369,17.0
-4.719210384354181,17.0
-4.291611664426975,17.0
-4.179047012067739,1.0
-5.448622194336842,1.0
-3.8980685120588388,59.0
-4.827560739384102,1.0
-4.2107645737727895,1.0
-4.1898980954642875,59.0
-4.331976694984911,1.0
-4.27137063437885,1.0
-4.27137063437885,1.0
-4.2107645737727895,1.0
-4.1898980954642875,59.0
-4.331976694984911,1.0
-4.27137063437885,1.0
-4.507432777857285,1.0
-4.33622754166864,1.0
-4.33622754166864,1.0
-4.238666566058884,1.0
-4.287447053863762,1.0
-4.238666566058884,1.0
-4.491219947597179,1.0
-4.43858836864981,1.0
-4.207435516759526,59.0
-4.385956789702441,1.0
-4.43858836864981,1.0
-4.32172123104524,59.0
-4.491219947597179,1.0
-4.264578373902383,59.0
-4.43858836864981,1.0
-4.43858836864981,1.0
-4.1272831343132905,59.0
-4.198777004512549,59.0
-4.371379278161679,1.0
-4.293594289588575,1.0
-4.313459750171824,1.0
-4.286146588249911,59.0
-3.9182958340544896,1.0
-4.388376603932547,1.0
-4.207435516759526,1.0
-4.378864088188098,1.0
-4.321721231045241,1.0
-4.300153016697712,1.0
-4.378864088188098,1.0
-4.321721231045241,1.0
-4.436006945330955,1.0
-4.378864088188098,1.0
-4.436006945330955,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.179229296672175,59.0
-4.321721231045241,1.0
-4.436006945330955,1.0
-4.378864088188098,1.0
-4.300153016697712,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.321721231045241,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.321721231045241,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.436006945330955,1.0
-4.436006945330955,1.0
-4.378864088188098,1.0
-4.321721231045241,1.0
-4.436006945330955,1.0
-4.321721231045241,1.0
-4.321721231045241,1.0
-4.378864088188098,1.0
-4.300153016697712,1.0
-4.241729296672175,59.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.300153016697712,1.0
-4.436006945330955,1.0
-4.321721231045241,1.0
-4.378864088188098,1.0
-4.378864088188098,1.0
-4.300153016697712,1.0
-4.373734053066623,1.0
-4.472794209361695,1.0
-4.517808423307222,1.0
-4.430851901568091,1.0
-4.474330162437656,1.0
-4.474330162437656,1.0
-4.517808423307222,1.0
-4.517808423307222,1.0
-4.474330162437656,1.0
-4.414441303694972,1.0
-4.469999278451778,59.0
-4.474330162437656,1.0
-4.1272831343132905,59.0
-4.315622570826661,1.0
-4.366091329119192,1.0
-4.079376456233206,59.0
-4.314972767530034,1.0
-4.411758105264182,1.0
-4.411758105264182,1.0
-4.46438968421155,1.0
-4.46438968421155,1.0
-4.207435516759526,59.0
-4.411758105264182,1.0
-4.348184248880178,1.0
-4.2994037610752995,1.0
-4.415376626981725,1.0
-4.113206053476119,59.0
-4.366596139176847,1.0
-4.218469211370856,59.0
-4.4641571147866035,1.0
-4.348184248880178,1.0
-4.351593723348755,1.0
-4.351593723348755,1.0
-4.41041725276052,1.0
-4.211744090932183,1.0
-4.351593723348755,1.0
-4.351593723348755,1.0
-4.41041725276052,1.0
-4.351593723348755,1.0
-4.366091329119192,1.0
-4.418722908066561,1.0
-4.313459750171824,1.0
-4.418722908066561,1.0
-4.366091329119192,1.0
-4.313459750171824,1.0
-4.366091329119192,1.0
-4.313459750171824,1.0
-4.366091329119192,1.0
-4.418722908066561,1.0
-4.366091329119192,1.0
-4.418722908066561,1.0
-4.366091329119192,1.0
-4.366091329119192,1.0
-4.313459750171824,1.0
-4.357837824971465,1.0
-3.940759832540089,23.0
-4.099665973303956,1.0
-4.2849009365890725,1.0
-3.8441065448145384,23.0
-4.07189445851561,1.0
-5.212714372842981,1.0
-4.8219444301743035,1.0
-4.818769023912982,1.0
-5.346045114029939,1.0
-5.084795574980913,1.0
-4.1217079115480395,1.0
-4.366729296672175,23.0
-3.9134007456613786,23.0
-4.477567157116929,1.0
-5.18422663628573,1.0
-4.958480059594089,183.0
-4.895434717153076,1.0
-5.013798352073307,1.0
-4.66523810781489,1.0
-5.001310518212609,1.0
-4.046762824854521,1.0
-4.7470490165617365,1.0
-5.218097380435431,1.0
-4.686078068088306,26.0
-4.8996140593332465,1.0
-4.84675394404805,183.0
-5.129285002600153,26.0
-4.806124736959066,1.0
-5.061010503121575,1.0
-4.740124941808381,1.0
-4.806794629919517,1.0
-4.795476093646887,1.0
-4.727264043457715,1.0
-4.680960746538742,183.0
-4.787120163968398,183.0
-4.779474157175586,183.0
-4.731515978900863,1.0
-5.2020821545026505,1.0
-4.756177532825747,183.0
-4.880730655930427,26.0
-5.068902444366668,26.0
-4.762374120194531,1.0
-4.690133501968286,183.0
-4.838380837174708,183.0
-4.877609351864139,26.0
-5.145241385776564,26.0
-4.752470653072719,183.0
-4.819584213136547,26.0
-4.730561058137189,1.0
-4.311231430496333,17.0
-3.5102377557962128,10.0
-4.8005948563045315,183.0
-4.747825686337019,26.0
-4.7881437313261666,183.0
-4.783996404689513,1.0
-5.120191026294642,1.0
-5.132523469531776,1.0
-5.207208716745575,1.0
-4.775462142499353,1.0
-4.585148767153472,183.0
-4.586811721514616,183.0
-4.606033748485865,1.0
-4.608659887041528,1.0
-4.581458478875411,1.0
-4.9873622601669245,1.0
-4.849613127636069,183.0
-4.845729291847392,1.0
-4.798101907996736,1.0
-4.721819511585199,9.0
-4.732008113315197,26.0
-4.7629362151523535,1.0
-4.7096050661480815,1.0
-4.659683931762921,26.0
-4.691815162163817,1.0
-4.572905595320056,17.0
-4.625020280321173,17.0
-4.729356804527734,17.0
-4.59059625622101,17.0
-4.585229102437745,17.0
-4.637395485274672,17.0
-4.44807690011348,17.0
-3.939572261986723,134.0
-4.293942707918268,1.0
-4.658974334196583,17.0
-4.1227988949656,5.0
-4.299896391167891,17.0
-3.884183719779189,31.0
-4.800507287182082,17.0
-4.175430473912968,1.0
-4.643987622533868,17.0
-4.134183719779189,293.0
-5.36014686500857,1.0
-4.079678649882975,76.0
-5.33455668126584,1.0
-3.8589572866686432,10.0
-4.026986833359287,1.0
-4.211260736432281,1.0
-4.21163018107546,23.0
-4.253434386188784,9.0
-4.534403773004677,1.0
-4.561228587793906,1.0
-4.657235101888059,17.0
-4.240239117404928,17.0
-5.634888151836166,1.0
-5.445281625765454,9.0
-5.222179940758052,30.0
-5.60374783761363,1.0
-5.648587805565763,1.0
-5.654725757266189,1.0
-5.678409870908114,1.0
-5.460787905174289,1.0
-5.433565071422007,1.0
-4.012188403968661,23.0
-4.107017709595357,1.0
-3.912113890972229,23.0
-4.128724445269142,1.0
-5.3334781456832605,1.0
-4.725653392949714,183.0
-3.5645404777369882,23.0
-3.8278475418785782,1.0
-4.77579711350302,1.0
-5.0040760778717575,1.0
-4.749278037775298,1.0
-5.066735105566921,1.0
-5.209158034111885,26.0
-4.7814105324175,1.0
-4.991715318886741,183.0
-4.74615711897243,26.0
-5.0894060981646225,1.0
-4.932649248223917,1.0
-5.024654443327116,1.0
-4.734851631328884,1.0
-4.707336465034986,183.0
-4.812514814070936,183.0
-4.7478478531244415,26.0
-4.74933844358895,183.0
-4.745237555413988,1.0
-4.9641301883655045,1.0
-4.970648679528554,1.0
-4.776081999855836,1.0
-4.701683274346084,1.0
-4.78425394404805,183.0
-4.799075828471769,1.0
-4.784521718868504,183.0
-4.807643653198667,1.0
-4.861043375616241,1.0
-4.840586484761294,183.0
-4.798875018613218,1.0
-5.086592986330541,1.0
-4.930791756463186,1.0
-4.765896335098626,1.0
-4.752862692447236,26.0
-4.845261651775404,1.0
-4.822437027100296,1.0
-4.842306410590513,183.0
-4.795424976499979,1.0
-4.6429244501387075,183.0
-4.8269608760283615,183.0
-4.805409982943668,1.0
-4.769778373396697,183.0
-4.773364552822875,183.0
-4.806699665853666,183.0
-4.812240032930769,183.0
-4.833006688148417,183.0
-4.838996607749001,183.0
-4.813555079384581,183.0
-4.797293399197845,1.0
-4.782776804363943,1.0
-4.764829689324029,1.0
-4.271470906740503,17.0
-4.100916685694773,17.0
-4.0980685120588385,10.0
-4.066784213473103,10.0
-4.661199082288261,17.0
-4.219885615610767,1.0
-4.594458205164325,17.0
-4.67961377270283,17.0
-3.932874360347046,23.0
-4.33570447960308,5.0
-3.8972997175517166,1.0
-4.390328621280336,17.0
-4.162573265150912,1.0
-3.7970851333950884,10.0
-5.671067409680564,1.0
-4.492926053473586,17.0
-4.032303242743953,17.0
-4.396291529045928,9.0
-4.303981820580906,1.0
-4.274874638322402,1.0
-4.152171866202902,1.0
-5.349538507799327,1.0
-5.374749293788924,1.0
-3.9620315910594455,1.0
-5.346566360121235,1.0
-4.056564762130955,330.0
-4.306753929413316,1.0
-5.2901465777918855,1.0
-3.936180434129755,42.0
-5.5784706591462685,1.0
-4.144106550888952,1.0
-3.878068268345524,42.0
-3.916434141005651,39.0
-3.9582291686698783,17.0
-5.468842395287649,1.0
-4.46799549951619,1.0
-4.086048612313038,1.0
-3.5086949695628418,32.0
-5.3032602207880295,1.0
-4.254195650150781,5.0
-5.561506477416279,1.0
-5.567819693901056,1.0
-5.582159159279531,1.0
-5.626454673184135,1.0
-5.4682642970029365,1.0
-4.023136955868885,42.0
-5.458476392620526,1.0
-4.144417883102941,1.0
-4.500377547641744,1.0
-4.350209029099898,1.0
-4.0081320258334,101.0
-4.604882021486412,1.0
-3.782122224145305,23.0
-4.093149802473812,1.0
-3.690260390968384,23.0
-3.947613208833767,1.0
